cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
mixAK,2,0.791581879866264,122.525618525688,NA,NA,184.57183647155762,SCE3,MICE-CS
mixAK,3,0.7916518712680026,67.30175635482664,NA,NA,259.0652320384979,SCE3,MICE-CS
mixAK,4,0.24219066291787889,47.209007218082675,NA,NA,331.31561851501465,SCE3,MICE-CS
mixAK,5,0.449411376606811,65.15507256435787,NA,NA,405.8359112739563,SCE3,MICE-CS
