cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
mixAK,2,0.3234757383966245,224.75136919689717,NA,26611.182523173855,23.446898698806763,SCE2,eCDF-Copula
mixAK,3,0.2940806218154499,169.28963674249385,NA,26599.96952830337,29.854451417922974,SCE2,eCDF-Copula
mixAK,4,0.20868370384095633,147.63644739191307,NA,26572.183668538113,37.38134241104126,SCE2,eCDF-Copula
mixAK,5,0.2026686777106864,110.05691108351432,NA,27456.849547390528,45.447657108306885,SCE2,eCDF-Copula
