cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
mixAK,2,0.4081219365854982,416.9959479423595,NA,19559.64771156366,23.440316438674927,SCE2,LME-F
mixAK,3,0.3043588799031672,256.18738272006334,NA,19524.64835100084,30.190333127975464,SCE2,LME-F
mixAK,4,0.2561028767691815,339.31424909114054,NA,19464.966064097942,37.955297231674194,SCE2,LME-F
mixAK,5,0.22242480360823205,336.476131937163,NA,19488.440127066322,46.03781580924988,SCE2,LME-F
