cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
mixAK,2,0.30107219033167765,203.5502657579361,NA,27385.234222315,25.30950164794922,SCE2,MICE-L
mixAK,3,0.2841832116560274,140.76093909281073,NA,27341.23618637526,33.08702826499939,SCE2,MICE-L
mixAK,4,0.2317761429887018,129.97274035690586,NA,27865.683728298613,41.53356432914734,SCE2,MICE-L
mixAK,5,0.21950044035296898,104.63003635502669,NA,28103.15023388482,49.67509412765503,SCE2,MICE-L
