cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
mixAK,2,0.8276715976383395,89.51264622252904,NA,254133.06003675514,222.24094605445862,SCE3,CC
mixAK,3,0.7269364176959916,61.00608393583011,NA,254031.25338492094,311.7433850765228,SCE3,CC
mixAK,4,0.1786447412907347,55.29224135563756,NA,305009.17912848055,403.7130358219147,SCE3,CC
mixAK,5,0.31233766564110454,47.269745059062814,NA,297827.1841852315,490.9905388355255,SCE3,CC
