cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
mixAK,2,0.3767285627692202,252.80446064619696,NA,25451.619651088808,23.81190538406372,SCE2,LME-S
mixAK,3,0.2589827633749358,214.07562466368603,NA,25402.590555355255,31.71291995048523,SCE2,LME-S
mixAK,4,0.2965117466979455,162.36599225179197,NA,25417.060035033857,40.24411630630493,SCE2,LME-S
mixAK,5,0.23506995779347384,140.30356644366236,NA,27016.79394942935,47.25735855102539,SCE2,LME-S
